/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
1,0,0,0,1,0,0,1,1,1,1,0,222446.21875
1,0,1,1,0,0,1,0,0,0,0,0,225844.53125
0,0,0,0,0,0,1,0,1,0,0,0,51310.2421875
0,1,0,1,1,1,0,0,1,0,0,0,62724.35546875
1,0,0,1,0,0,0,1,1,0,0,1,218847.578125
0,1,0,1,1,1,0,0,1,0,1,1,71185.515625
0,1,1,0,0,1,1,1,1,1,0,0,87249.609375
0,1,0,0,1,0,0,0,1,0,1,0,67250.6328125
1,0,0,1,1,0,0,1,1,0,1,0,223163.28125
0,0,1,1,1,1,1,1,1,1,1,1,87979.015625
1,0,1,1,1,0,1,1,1,1,0,1,228827.375
0,0,1,0,1,0,1,1,0,1,1,1,86914.734375
1,0,0,1,0,1,0,1,1,1,1,0,223122.203125
0,1,0,0,0,0,0,1,0,0,1,1,68089.6796875
1,0,1,0,1,1,1,1,0,1,0,0,227349.578125
0,1,1,1,0,1,0,0,1,1,1,1,72323.6796875
0,0,0,0,1,1,0,1,1,1,1,0,62347.98046875
0,1,0,0,0,1,0,1,0,1,1,1,68222.328125
0,0,0,1,1,0,1,0,0,0,0,1,59736.3125
1,1,0,1,1,1,0,1,1,1,1,0,227077.59375
0,1,0,1,0,0,0,0,1,1,0,0,56295.73046875
0,0,1,1,1,1,1,1,1,1,0,1,78873.578125
1,1,0,1,0,0,0,1,1,0,1,1,227083.96875
1,0,1,0,1,1,0,1,1,1,0,1,222883.078125
0,1,1,0,0,0,0,1,1,1,0,1,75947.546875
0,0,0,0,0,0,1,1,1,1,0,0,66397.421875
1,1,1,1,1,1,0,0,0,1,0,0,224601.828125
1,0,0,1,1,1,1,0,0,0,0,0,223163.671875
1,0,1,1,0,1,1,0,0,0,0,0,225860.5
0,0,0,0,0,0,1,0,0,1,0,0,42176.40234375
1,0,0,1,1,1,1,0,1,1,0,1,224725.09375
1,1,0,1,0,0,0,1,0,1,0,1,221657.453125
0,1,0,1,1,1,0,1,0,0,1,1,73342.5234375
0,0,0,0,0,0,1,0,0,1,1,1,69103.71875
1,1,0,1,0,0,0,1,0,0,1,1,225392.578125
1,0,0,0,1,0,0,0,1,0,1,1,221916.78125
1,0,0,1,0,0,1,0,1,1,0,0,223878.796875
0,0,1,1,1,0,1,0,1,0,0,0,67483.7578125
1,1,1,0,1,0,1,0,1,0,1,1,233089.34375
1,0,0,0,0,1,0,1,1,0,1,1,222135.53125
1,0,0,0,1,0,1,1,0,1,0,1,224171.203125
1,0,1,1,1,0,1,1,1,0,0,1,228270.03125
1,1,1,1,0,0,1,0,0,1,0,1,229269.46875
0,0,1,0,0,1,0,0,0,1,0,0,34610.1171875
1,0,0,1,1,0,1,0,1,0,0,0,224623.796875
0,1,1,1,1,0,1,0,0,1,1,0,85883.359375
0,0,1,1,0,0,0,1,1,1,0,1,60476.5
1,1,1,0,1,1,1,0,0,0,0,0,228135.65625
1,0,0,0,0,0,1,1,0,0,1,0,227591.0
1,0,1,1,0,1,0,1,0,1,1,1,226652.375
1,1,1,0,0,1,0,1,0,1,0,0,224988.71875
0,0,0,0,0,0,0,0,1,1,0,0,29888.240234375
1,0,1,1,1,0,0,0,1,1,1,0,226870.078125
1,0,0,1,0,1,0,1,0,0,0,1,217610.0
1,0,0,1,1,1,1,1,0,0,1,1,228209.046875
1,1,0,0,1,1,1,0,1,1,1,0,231262.53125
1,1,0,1,0,0,1,1,1,1,0,1,230827.78125
1,1,1,1,1,0,1,1,0,1,0,0,230999.546875
0,1,0,0,1,1,0,0,0,1,0,0,49573.6171875
0,0,0,1,1,1,0,0,0,0,1,1,57336.8515625
1,0,1,1,0,0,0,1,0,0,0,0,222216.40625
1,1,0,0,0,0,1,0,1,0,0,1,226949.71875
1,1,0,0,1,1,0,1,0,1,1,0,224788.546875
1,0,1,1,1,0,1,1,1,1,1,0,231663.53125
0,1,0,1,0,0,0,1,0,0,0,1,54010.6171875
1,1,0,1,0,1,0,1,1,1,0,0,224151.53125
0,0,0,1,1,0,1,1,0,1,1,0,81343.578125
0,0,0,1,1,0,0,0,0,0,1,1,57214.9609375
0,1,1,0,0,1,1,1,1,0,0,1,87287.546875
0,1,1,1,1,1,1,0,1,1,0,0,86427.484375
0,1,0,0,1,0,0,0,1,0,1,1,69181.3203125
0,1,0,1,0,1,1,1,1,1,1,1,91187.0078125
0,0,0,0,0,1,1,0,1,1,1,0,66808.75
0,0,0,1,0,1,0,0,1,1,0,1,34607.8828125
1,1,0,1,0,0,1,1,1,1,1,1,232698.546875
1,0,0,0,0,0,1,1,1,1,1,0,227974.75
1,0,1,0,1,0,0,0,0,0,0,0,220721.03125
1,1,0,1,0,1,0,1,1,0,0,0,224367.171875
1,1,1,0,1,1,0,0,1,0,1,0,228758.578125
0,1,1,1,0,1,1,0,0,0,1,0,78604.5
1,1,0,1,1,0,0,1,0,1,0,0,222521.28125
0,0,1,1,1,0,1,0,1,0,1,1,81253.9453125
0,1,1,0,0,0,0,1,1,0,1,0,79338.6953125
0,0,0,0,1,1,1,1,1,1,0,0,72135.453125
1,0,0,0,0,0,0,0,0,1,0,1,216194.59375
1,0,0,1,0,0,0,0,0,0,1,0,222043.25
0,0,0,1,1,1,0,0,0,0,1,0,54157.9453125
0,1,0,0,0,1,0,0,0,0,0,1,39030.87890625
1,0,0,0,0,1,1,1,1,1,1,0,228010.25
0,0,1,0,0,0,0,0,1,1,0,1,49534.390625
1,0,0,1,1,1,0,0,1,1,1,1,222877.625
1,0,0,1,0,0,1,0,0,1,1,0,227230.75
1,0,0,0,1,1,0,1,0,0,0,0,216899.171875
0,0,0,0,0,0,1,0,0,0,0,1,44887.06640625
1,1,0,0,0,1,0,1,0,0,1,1,224360.25
0,0,1,1,0,0,0,1,0,1,1,0,69752.4609375
0,0,0,0,0,0,1,1,1,0,0,0,64215.25
0,1,1,0,1,1,1,1,0,1,0,1,84669.2890625
0,1,1,1,1,1,0,1,1,0,0,0,78152.9765625
1,1,0,0,1,0,1,0,1,1,0,1,228047.125
1,1,1,1,1,1,0,1,1,0,1,0,229586.71875
0,0,0,1,0,0,0,1,0,1,1,1,60956.98046875
0,1,1,0,0,1,1,0,1,0,1,1,83750.5078125
0,1,1,0,1,1,0,0,0,0,1,0,72877.953125
0,0,1,1,1,1,1,0,0,0,1,1,80316.046875
1,0,1,0,1,0,0,0,0,1,0,0,221323.25
1,0,1,0,0,1,0,0,1,1,1,0,224869.28125
0,1,1,1,1,1,1,1,0,0,0,1,83560.9609375
0,1,0,1,1,1,0,0,0,1,0,0,52726.34375
0,0,1,0,1,1,1,1,1,0,0,1,76953.421875
1,1,1,1,1,1,0,1,0,1,0,1,225806.96875
1,0,0,1,1,1,0,1,1,0,1,0,223180.453125
0,0,0,1,0,1,0,0,1,0,1,0,47962.3984375
0,1,1,1,0,1,1,0,1,0,0,0,76489.0
0,0,1,0,0,1,1,0,1,1,0,1,63399.21875
1,0,0,0,0,1,1,0,0,1,0,0,222435.09375
1,0,1,1,0,0,0,0,0,1,1,1,225238.90625
1,0,1,0,0,0,0,1,1,1,1,0,226003.328125
0,0,0,0,0,1,1,0,0,1,0,0,42610.7578125
1,1,0,1,1,1,1,1,1,1,1,0,233169.703125
1,1,1,1,1,1,0,1,0,0,1,0,228312.296875
1,0,0,0,1,1,0,0,0,1,0,0,216857.125
1,0,1,0,1,1,0,0,1,0,0,1,221637.796875
0,0,1,1,0,1,0,1,1,0,1,1,72277.515625
1,1,1,1,1,1,1,1,0,0,1,1,233420.703125
1,0,0,0,0,1,1,1,1,1,0,1,224559.828125
0,1,0,1,0,0,1,1,1,1,0,0,86316.0078125
0,1,0,1,1,0,1,1,1,0,0,1,90928.9765625
1,0,0,1,1,0,1,0,1,1,0,0,225201.90625
1,0,1,1,0,1,0,1,1,0,1,1,226382.546875
0,1,1,0,1,1,0,0,0,1,1,1,76389.734375
1,0,0,1,1,1,0,0,0,1,1,0,222553.546875
0,0,0,1,1,1,0,0,0,1,0,1,37416.97265625
1,1,1,0,0,0,0,1,1,1,0,0,226695.25
1,1,0,0,0,1,0,0,0,0,1,0,223973.5
0,1,0,1,0,0,1,1,0,1,0,0,76183.296875
0,1,1,0,0,0,0,1,0,0,0,1,65088.4375
0,1,1,1,1,1,1,0,0,1,1,0,85975.59375
1,1,1,0,1,0,0,1,1,0,0,0,226572.28125
0,0,0,0,1,1,1,0,0,0,1,1,75331.6328125
0,0,1,1,0,0,0,1,1,0,1,1,72178.3671875
0,1,0,1,0,1,0,0,0,0,0,0,39352.1015625
1,1,0,1,1,1,1,0,1,1,0,1,229361.53125
0,0,0,0,0,0,1,1,1,1,1,1,79312.859375
0,1,0,0,1,0,1,0,0,0,1,1,83448.3125
1,0,1,1,0,1,0,1,0,1,0,1,222387.78125
0,1,1,0,1,1,1,0,0,1,1,1,87981.546875
1,1,1,0,1,0,1,1,0,1,0,0,230368.46875
0,1,0,1,0,1,0,0,1,0,0,1,54898.34375
1,0,1,1,1,1,0,0,1,0,0,0,222783.28125
0,1,1,1,0,1,1,0,0,1,0,1,69073.046875
0,0,0,0,0,0,1,0,0,1,0,1,47700.9140625
0,0,0,0,0,0,0,1,0,1,1,1,60620.54296875
0,1,1,0,0,0,0,1,1,0,0,1,74454.5234375
0,1,1,0,1,0,0,0,1,1,1,1,80168.5390625
0,0,0,1,1,0,0,0,1,0,0,1,43119.3359375
0,1,1,1,1,1,0,1,1,1,0,1,80939.2265625
0,1,0,0,0,1,0,0,1,1,0,1,54381.3671875
0,1,0,0,0,0,1,0,0,1,1,0,75233.8671875
0,0,0,0,1,1,0,1,1,0,0,1,49229.2890625
1,1,0,1,0,0,0,1,0,0,0,0,221690.65625
0,1,0,1,1,0,0,1,1,1,1,1,77587.65625
1,1,1,1,0,1,1,1,0,1,0,0,230714.421875
0,0,0,1,1,0,1,1,1,1,0,1,75851.78125
1,1,0,1,0,0,0,1,0,1,0,0,222083.171875
0,1,0,1,1,0,1,0,0,1,0,0,74965.0
1,0,0,0,1,0,1,1,0,0,1,1,227403.875
0,0,1,0,1,1,1,0,0,1,1,1,80696.0859375
1,0,1,1,0,1,0,1,1,0,1,0,226929.875
1,0,0,1,1,1,1,0,1,1,1,0,228578.546875
0,1,1,1,1,0,1,1,1,0,1,1,96851.9375
1,1,0,0,1,1,1,0,0,0,1,0,229072.625
0,1,1,0,1,1,1,1,1,0,1,1,96947.3046875
1,0,1,1,0,0,0,1,1,0,1,0,226930.125
0,0,1,0,1,0,0,0,0,0,1,1,67490.3515625
1,0,1,1,0,1,0,0,0,1,1,0,225430.625
1,0,0,0,0,0,1,0,1,1,0,1,222508.328125
0,1,0,0,0,0,1,1,0,0,0,1,74335.0625
0,0,0,0,0,1,1,1,0,1,1,0,76957.5859375
1,0,0,1,1,1,1,0,1,1,0,0,225183.546875
1,0,0,0,1,0,1,0,0,1,1,1,227161.53125
1,1,1,0,0,1,1,0,1,1,1,0,232295.71875
1,1,0,0,0,1,1,0,0,0,1,1,229076.96875
1,1,0,1,0,1,0,0,1,1,0,1,221785.84375
1,1,1,1,1,1,0,0,1,0,0,1,225847.84375
0,0,1,0,0,1,1,1,1,1,0,0,71311.453125
1,1,0,0,1,0,1,0,0,1,1,0,229846.453125
0,1,1,0,1,0,1,0,0,1,0,1,78319.15625
1,0,1,1,1,1,0,0,1,1,0,1,222776.65625
0,1,0,1,1,1,0,0,1,1,0,1,66151.8203125
0,1,1,1,1,0,1,1,0,1,1,0,92187.203125
0,1,1,1,1,0,0,0,0,0,0,1,63628.71875
0,0,1,0,1,1,1,0,0,1,0,0,61140.03125
0,1,1,1,1,1,0,0,0,0,0,0,60981.2734375
0,1,1,1,1,1,1,1,0,0,1,0,91862.2734375
0,1,1,1,0,1,0,1,0,1,0,0,64498.83203125
1,1,1,1,0,0,0,0,1,1,0,1,224834.046875
0,0,0,0,1,1,1,1,1,1,1,0,81078.6015625
0,0,0,1,1,0,1,1,1,0,0,0,71835.515625
0,0,1,1,1,0,0,0,0,0,1,1,68095.5625
1,1,1,1,0,1,0,0,0,0,0,0,223864.453125
1,0,1,0,0,0,1,0,1,0,0,1,225405.625
0,0,0,1,0,1,1,0,0,0,1,0,66360.015625
1,0,1,0,0,0,1,0,0,0,1,0,229035.09375
1,0,0,0,1,1,0,0,1,1,1,1,222065.578125
1,0,1,1,1,0,1,1,1,1,0,0,229133.46875
0,1,0,0,0,1,1,0,1,0,0,1,73873.109375
0,0,0,0,0,1,0,0,0,1,1,0,48024.421875
0,0,1,0,1,0,1,1,1,1,0,0,76933.0703125
1,0,1,0,0,1,0,1,0,0,1,1,225568.046875
0,1,1,0,0,0,0,0,0,1,1,1,68715.4453125
1,0,1,1,0,0,0,0,0,1,0,1,221228.828125
1,1,0,0,0,0,1,0,1,1,0,0,227197.65625
0,1,0,1,1,0,1,1,1,0,1,0,93384.5
0,1,0,0,1,0,0,0,1,1,0,1,63028.5078125
1,1,1,0,0,0,0,1,0,0,0,0,224555.25
0,1,0,1,0,0,0,0,1,0,0,1,54786.5546875
1,1,0,0,0,1,0,0,0,1,0,1,219812.59375
0,1,1,1,1,1,0,1,1,1,1,1,86090.921875
1,1,1,0,1,1,0,0,0,1,1,0,227637.296875
1,0,0,0,1,1,1,0,0,0,0,0,222201.28125
0,0,0,1,0,1,0,0,1,1,0,0,32460.23828125
0,0,0,1,1,0,1,0,1,0,1,0,74811.078125
1,1,0,0,1,1,0,1,1,1,1,1,225477.90625
1,0,1,0,1,1,0,1,0,1,1,1,225509.84375
0,1,1,1,0,0,1,1,1,0,0,0,85280.6953125
0,0,0,0,0,0,0,1,1,1,1,0,58126.125
0,1,0,0,1,1,1,1,1,1,0,1,89996.2421875
1,1,0,0,1,1,0,0,0,0,1,0,223736.09375
1,1,1,1,1,1,1,0,0,1,1,0,232635.21875
1,1,1,1,0,0,1,0,1,1,1,1,232416.125
1,0,0,0,1,0,1,1,0,0,1,0,227266.34375
0,1,1,0,1,1,1,1,1,0,0,1,92136.9453125
0,0,0,0,1,0,0,0,1,1,0,0,41162.0859375
0,1,0,1,0,0,1,0,1,0,1,1,81874.28125
0,0,0,0,1,1,1,1,1,1,1,1,83364.7734375
1,1,0,0,0,1,0,1,1,1,1,0,225974.203125
0,1,1,1,1,1,1,0,1,0,0,1,86158.75
1,0,1,0,0,1,1,1,0,0,0,1,226505.625
1,0,0,1,0,1,1,0,1,1,0,1,223528.171875
1,0,1,0,0,1,1,1,1,1,1,1,230430.953125
1,1,1,0,0,1,0,1,0,0,1,0,228014.296875
0,1,0,1,1,0,0,0,0,1,0,0,52647.64453125
1,0,1,1,1,1,0,0,0,1,0,1,221874.0
1,1,1,0,1,0,0,1,1,1,0,1,226469.71875
1,1,0,1,0,0,1,0,1,0,0,1,228269.09375
1,0,1,1,1,0,1,1,1,1,1,1,231351.59375
1,0,0,1,0,0,1,0,0,0,0,1,222694.421875
1,1,0,0,0,0,0,0,0,0,1,1,223734.625
1,1,0,0,1,0,0,1,1,0,1,0,225839.421875
0,1,0,1,0,0,0,0,0,1,1,0,58308.64453125
1,0,1,1,0,1,0,1,0,0,1,0,226163.171875
1,1,1,1,0,0,0,0,1,1,0,0,225338.421875
1,0,0,1,0,1,0,1,0,1,1,1,222873.953125
0,1,1,1,0,0,0,0,0,1,0,1,55629.14453125
1,0,1,1,1,0,0,0,0,0,0,0,221387.125
0,1,1,0,0,0,1,1,0,1,1,1,89797.734375
1,0,0,0,0,1,1,1,0,1,1,1,228202.171875
0,1,1,0,1,1,1,1,1,0,0,0,90855.8203125
1,0,1,1,0,0,1,0,0,1,1,0,229822.90625
1,0,1,0,0,0,1,1,0,1,1,1,231041.421875
1,0,1,0,1,1,0,0,0,1,0,1,221183.171875
0,0,1,1,1,1,0,0,1,0,1,0,67132.1640625
0,1,0,0,1,0,0,1,1,0,1,0,73277.8984375
0,1,0,0,1,0,1,1,0,0,1,1,90218.03125
0,1,0,1,0,1,1,0,0,1,1,1,78842.8046875
0,1,1,0,0,1,1,1,0,0,0,1,78289.203125
0,1,0,0,0,0,0,1,1,0,0,1,61639.0703125
0,0,1,1,0,1,0,0,0,0,1,1,62022.01171875
1,1,1,0,0,1,0,0,1,0,1,1,227531.046875
0,1,0,1,1,1,0,1,0,0,0,1,60222.38671875
0,1,1,0,0,1,0,0,0,1,0,1,55563.63671875
0,0,0,1,0,1,1,0,1,1,1,0,67451.2109375
0,1,0,1,1,1,0,1,1,1,0,1,71679.6328125
0,1,0,0,1,0,0,1,0,1,1,1,72267.5859375
1,1,1,0,1,0,0,0,0,0,0,0,223244.828125
1,1,0,0,1,0,1,0,1,0,0,1,227673.625
1,0,1,0,0,1,0,0,0,0,0,0,220486.578125
0,0,0,0,1,0,0,0,1,1,1,1,58112.7265625
1,0,0,1,1,0,0,0,0,1,0,0,217777.59375
0,1,0,1,0,1,1,1,1,1,1,0,89176.578125
0,1,1,0,1,0,1,1,0,0,1,1,93512.9453125
0,1,0,0,0,1,0,0,0,0,1,0,55953.73046875
1,0,1,1,0,1,0,0,1,1,1,0,225477.296875
1,0,0,0,1,1,0,1,1,1,1,0,222468.28125
1,1,0,1,1,1,1,0,1,1,0,0,229868.78125
0,0,1,0,1,1,1,1,1,1,1,1,87658.09375
0,1,1,1,0,1,1,0,1,0,0,1,77928.140625
1,1,1,0,0,1,0,1,1,1,0,0,226743.578125
1,1,1,1,1,0,1,1,0,0,0,0,230159.28125
1,1,0,0,1,1,1,1,1,0,1,1,231443.828125
0,0,0,0,0,0,1,1,1,0,1,0,77194.9375
1,0,0,0,0,1,1,1,0,1,0,1,223884.078125
1,0,1,0,1,0,1,0,1,1,0,0,227429.921875
1,0,0,0,1,1,1,1,1,0,1,1,227626.15625
1,1,1,0,1,0,0,1,1,1,1,0,229015.15625
1,0,1,1,0,1,1,1,1,0,0,1,228028.078125
1,0,0,0,1,1,1,1,0,1,1,1,227906.5
1,0,0,1,1,1,0,1,1,0,0,0,219409.421875
0,0,1,0,0,1,0,1,1,0,0,1,58651.5390625
0,0,1,1,0,0,0,0,1,1,0,0,47700.42578125
0,1,1,0,1,1,0,1,0,0,0,0,68651.1953125
0,1,1,0,1,0,1,0,0,0,0,0,73841.515625
0,0,0,0,1,1,0,0,1,0,1,0,55360.32421875
0,0,1,0,0,1,1,1,0,1,1,1,83615.5390625
1,0,1,1,1,1,0,1,1,1,1,1,226512.78125
0,0,1,0,0,0,0,1,0,0,1,0,69226.9140625
1,0,0,0,0,0,1,0,1,0,1,1,226037.25
1,1,0,0,0,1,1,1,0,0,1,0,230465.65625
0,0,1,1,1,0,0,0,0,1,1,0,66474.1640625
0,1,1,1,0,1,0,0,1,0,1,0,70274.609375
1,0,0,1,1,0,1,1,0,1,1,1,228659.046875
1,1,0,0,0,0,1,1,0,0,0,0,227086.75
1,1,0,1,0,1,1,0,1,0,1,0,231417.875
1,1,0,0,0,0,1,0,1,1,0,1,226838.671875
0,1,0,0,1,0,0,0,0,0,0,1,50127.22265625
0,1,0,0,0,1,0,1,0,0,1,0,65939.75
1,0,0,1,0,0,1,1,0,1,0,0,224954.046875
1,0,1,0,0,0,1,0,1,0,0,0,225847.09375
0,0,0,1,0,1,0,0,0,0,1,1,50496.33984375
0,1,0,0,0,0,1,1,0,1,1,1,86514.4140625
1,0,1,0,1,0,1,1,0,0,1,0,229949.953125
0,0,0,1,1,0,0,1,0,1,1,0,62541.41796875
0,0,0,0,1,0,1,1,1,1,0,0,71993.296875
1,1,0,1,0,0,0,0,1,1,0,1,221758.28125
0,0,1,0,1,0,1,1,0,0,0,1,71203.234375
0,1,1,0,0,0,0,1,1,1,0,0,74478.2109375
1,0,1,0,1,1,0,0,1,0,0,0,222149.5
1,0,1,0,0,0,0,0,1,0,1,0,224940.21875
0,1,1,0,0,0,0,1,0,0,1,0,75896.8671875
1,0,1,0,0,0,1,0,0,1,0,0,225483.5
0,0,0,1,0,0,1,0,0,0,0,1,47612.0625
0,1,0,1,0,0,0,1,0,0,1,1,69232.859375
0,0,0,1,1,1,0,0,0,0,0,1,34744.0703125
0,0,0,1,1,0,1,0,1,1,0,1,68762.3671875
1,1,0,1,0,1,0,1,1,1,1,0,227074.96875
1,0,1,0,0,0,1,0,0,1,0,1,225454.71875
0,1,1,0,1,0,0,1,0,0,0,1,70768.9609375
0,1,1,1,0,1,1,1,1,0,0,0,85381.1640625
0,0,0,1,1,1,0,1,1,1,1,0,63288.03125
0,1,0,1,1,0,1,1,0,1,0,1,83555.6796875
0,0,0,0,0,0,1,0,1,1,0,1,57405.2890625
1,0,1,0,0,0,1,1,0,1,0,1,227068.875
1,1,0,0,1,0,1,0,0,0,1,1,229109.296875
1,1,0,0,1,1,0,1,1,0,0,1,222316.703125
0,0,1,1,0,1,0,1,0,0,0,1,52887.73828125
0,1,0,0,1,1,1,1,0,0,1,1,90328.8515625
0,1,1,0,0,0,1,1,0,0,0,1,78184.421875
0,1,0,0,0,0,1,0,1,0,1,0,77983.765625
1,0,0,1,1,1,1,1,1,0,0,1,225744.28125
0,0,0,0,1,1,1,1,0,1,0,0,64819.94921875
1,1,0,0,1,1,1,1,1,1,1,0,231970.78125
1,0,0,0,0,0,1,0,1,0,1,0,226583.46875
1,0,1,0,0,0,0,1,0,0,0,1,221347.65625
0,0,1,1,0,1,0,0,0,0,1,0,59127.91796875
1,1,0,0,0,0,1,1,0,1,0,1,227472.53125
0,1,1,1,0,0,1,1,1,1,1,1,92953.296875
0,1,1,1,0,1,1,0,0,1,0,0,66717.453125
0,1,0,1,0,1,1,1,0,1,1,1,87862.6171875
1,1,1,1,0,1,1,0,1,0,0,1,229900.296875
0,1,0,0,1,0,0,1,0,0,0,1,57678.89453125
1,1,1,0,1,1,0,1,0,1,0,0,225199.0
1,1,0,0,0,0,0,0,0,1,0,0,219831.09375
0,1,0,0,1,1,0,0,1,0,0,0,59631.44921875
0,0,1,1,1,0,0,1,0,0,1,1,75182.140625
1,0,1,0,1,1,1,0,1,1,1,1,230154.21875
1,1,0,0,0,1,1,0,1,0,0,0,227195.46875
0,1,0,1,1,0,1,1,0,0,1,1,91668.4609375
1,1,0,1,0,0,0,1,1,1,0,1,223801.421875
1,0,0,0,0,0,0,1,1,0,0,1,217838.921875
0,0,1,0,0,1,1,0,0,1,1,1,73624.765625
1,1,1,1,1,1,0,1,1,1,1,1,229460.03125
0,1,0,1,1,1,0,1,0,0,0,0,58066.4140625
0,1,0,0,1,0,1,0,1,1,0,1,83957.4375
1,0,0,0,1,0,1,1,1,0,0,1,224709.546875
1,1,0,0,1,1,1,1,0,1,1,0,230860.375
1,0,0,1,0,0,0,1,0,1,1,0,223009.78125
0,1,1,0,0,0,0,0,1,1,0,0,66575.421875
1,0,0,1,0,0,0,1,0,1,0,0,218318.53125
0,0,1,1,0,1,1,0,1,1,0,0,61533.07421875
1,0,1,1,0,1,1,1,1,1,1,1,230970.625
0,1,1,0,0,1,0,0,1,0,1,0,70151.515625
0,0,1,0,1,1,0,0,0,1,0,0,47481.2109375
1,1,1,0,0,1,0,1,1,1,1,1,228945.5
1,1,0,0,0,0,0,0,1,1,1,1,224145.75
1,0,0,0,1,1,0,1,0,1,1,1,221675.59375
0,1,1,0,0,1,1,1,0,0,0,0,75680.1875
1,0,0,0,1,0,0,1,1,1,0,1,218293.578125
1,1,0,0,1,0,1,1,0,0,0,0,227178.875
1,0,0,1,1,1,1,1,0,1,1,0,228679.125
1,0,0,1,0,0,0,0,1,0,1,0,222537.203125
1,1,0,0,1,0,0,0,0,0,0,0,219427.59375
1,0,0,1,0,0,1,0,1,1,1,1,226644.796875
1,1,0,0,0,1,1,0,1,0,1,1,229770.09375
1,0,1,0,1,1,0,1,0,0,0,0,221524.90625
0,0,0,0,1,0,0,0,0,1,1,1,57647.26171875
1,0,1,0,1,1,1,1,1,1,0,1,228221.546875
0,1,1,0,0,1,1,0,1,1,1,1,84010.90625
0,0,0,0,1,1,0,1,1,0,1,1,64168.23046875
1,1,1,1,1,1,1,1,1,1,0,1,232365.453125
1,1,1,0,0,0,0,0,0,1,0,1,223738.828125
1,0,1,0,0,1,0,1,1,0,1,0,226401.046875
0,0,1,1,0,1,0,0,1,1,1,0,59960.48046875
0,0,1,1,0,0,1,1,0,1,1,0,81848.8359375
1,1,0,0,1,1,0,1,1,1,0,1,222534.53125
1,0,1,1,0,1,0,0,1,0,0,0,221884.203125
0,1,0,1,1,0,0,0,1,1,1,1,71582.4375
1,1,0,0,0,1,1,1,0,0,0,1,226952.46875
0,0,0,1,0,0,1,1,1,1,0,0,68006.4140625
1,0,1,0,1,1,0,0,1,1,0,0,222618.34375
1,1,0,1,0,1,0,0,0,0,1,1,224815.40625
1,1,0,1,0,1,0,0,1,1,1,1,225276.25
0,0,1,1,0,0,1,0,1,1,1,1,74396.265625
1,0,0,0,1,1,1,1,1,0,0,0,224961.0
0,0,0,0,1,0,1,1,1,1,1,1,83238.21875
1,0,1,0,0,1,1,1,0,0,0,0,226810.625
0,0,0,0,1,1,1,0,0,1,0,0,55555.4453125
1,1,1,0,1,0,0,1,1,0,0,1,226293.953125
1,0,0,0,0,0,0,0,1,0,1,1,220957.71875
1,1,0,1,0,0,1,1,1,0,0,0,230905.125
0,1,1,1,0,0,1,0,1,0,0,0,76361.6484375
0,1,0,0,1,1,1,1,0,1,1,1,90689.125
1,0,1,0,0,0,0,1,1,0,0,0,222899.375
1,1,1,0,1,0,1,0,1,0,0,0,230407.078125
1,0,1,1,0,0,1,0,1,1,0,1,226132.34375
0,0,0,0,0,1,1,1,0,1,0,1,62148.9765625
0,1,1,0,0,0,0,0,0,0,1,1,68377.21875
0,0,0,0,0,1,1,0,0,0,0,0,36464.88671875
1,1,0,0,0,1,1,0,1,1,0,0,227208.921875
1,1,0,1,1,0,1,1,1,0,1,1,232656.5
0,1,0,0,0,1,1,0,0,0,0,1,62736.625
1,1,1,0,1,0,1,1,0,1,1,0,233095.78125
0,0,1,1,1,1,0,1,0,1,0,0,56794.0078125
1,0,0,1,0,0,1,0,0,1,0,0,223329.25
1,0,1,0,1,1,0,1,1,0,1,0,226019.46875
1,1,0,0,1,0,0,0,0,0,1,1,223554.328125
1,1,0,1,0,0,0,1,1,1,1,0,227057.75
0,0,1,1,0,1,0,0,1,0,0,0,44345.03125
1,0,1,0,0,1,1,0,1,0,1,1,228775.453125
1,0,1,1,0,0,1,1,0,0,0,0,227335.71875
0,1,0,0,1,0,1,0,1,0,1,1,87270.53125
0,0,0,1,1,1,1,0,1,0,0,0,64148.8671875
1,1,0,1,0,0,0,0,1,0,0,0,222663.96875
1,1,0,0,0,1,0,1,1,0,1,1,225982.125
0,0,0,1,1,0,0,1,1,0,0,0,48856.12890625
1,0,1,0,0,1,0,1,0,1,0,0,222074.0
1,1,0,0,1,1,0,0,1,1,1,0,226084.671875
1,0,1,0,1,1,1,1,1,0,1,1,230295.40625
1,0,1,1,1,0,1,0,0,0,1,1,229729.0
1,1,1,1,1,1,0,1,0,1,0,0,225804.0
1,1,0,0,0,0,1,1,1,1,0,1,229483.28125
0,1,0,0,1,0,1,0,0,0,0,0,69666.734375
1,0,0,1,0,1,1,1,1,1,0,0,225746.296875
0,0,1,1,0,1,1,0,1,0,0,1,60964.6953125
1,0,1,0,1,1,0,0,0,0,0,0,220693.96875
1,1,1,1,0,1,1,0,0,0,1,0,231972.171875
1,1,0,1,0,1,0,1,1,0,0,1,224004.34375
1,0,0,0,1,1,0,1,0,1,0,0,217539.03125
