/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,0,1,0,0,1,0,0,1,0,0,1,193970.359375
0,1,1,0,1,1,0,1,0,1,0,0,86625.1796875
0,1,0,1,0,0,1,0,0,0,1,0,66114.7421875
1,1,1,0,1,0,1,1,1,0,0,1,216192.34375
1,0,0,1,0,1,1,0,1,0,0,1,205828.359375
1,1,1,1,0,0,1,0,1,0,0,1,209194.46875
0,0,1,0,1,1,0,1,1,1,1,1,92068.640625
0,0,0,1,1,1,1,1,0,1,1,1,121459.6875
1,0,1,0,1,1,0,0,1,0,1,0,194494.96875
0,0,1,0,0,1,0,1,1,1,1,1,90888.890625
1,0,1,1,0,1,1,1,0,1,1,0,241820.796875
0,1,0,1,0,1,0,1,0,0,0,1,118072.9609375
1,1,0,0,1,0,0,1,1,0,1,1,215387.953125
0,1,0,0,1,0,0,1,1,1,0,1,81580.765625
1,0,0,1,1,0,0,1,1,0,1,1,237600.578125
0,1,1,1,0,1,0,0,0,0,1,0,76753.75
0,0,0,0,0,0,0,1,1,0,0,1,72340.4609375
0,0,1,1,0,1,0,0,0,0,0,0,65287.125
1,0,1,1,0,0,0,1,1,1,0,0,237107.15625
0,1,1,1,1,1,1,0,0,0,1,1,82967.078125
0,0,1,1,0,1,1,1,0,1,1,0,120214.578125
1,0,1,1,0,1,1,0,1,1,1,0,210067.171875
0,1,0,1,0,1,1,1,1,1,0,1,122363.5
0,0,0,1,1,1,1,0,0,1,0,0,65060.67578125
1,0,0,0,1,0,1,1,1,1,1,1,214757.078125
1,0,0,1,1,0,1,1,1,1,1,1,239155.296875
1,0,1,1,1,0,0,0,1,1,1,1,212279.921875
0,0,1,0,0,0,0,0,1,0,1,0,48386.6328125
1,1,1,1,1,0,1,1,0,0,0,1,236031.546875
0,0,0,1,0,0,0,0,0,0,1,1,65689.0390625
1,0,0,0,1,1,1,1,1,1,1,1,213929.171875
0,0,1,0,1,0,1,1,0,1,1,0,78450.8359375
1,0,0,0,0,0,1,1,1,0,0,1,209500.09375
0,0,0,0,0,0,0,0,1,1,0,1,38878.95703125
1,1,0,0,0,0,0,0,1,1,1,0,197514.375
0,1,1,1,0,0,1,1,0,1,1,0,117947.296875
0,0,1,0,1,0,1,0,0,0,1,0,43749.6015625
0,0,1,1,1,0,1,1,1,1,1,0,122514.75
0,0,0,1,0,1,1,0,0,1,0,1,67973.8359375
1,0,1,0,0,0,0,0,1,0,1,1,197360.03125
0,1,1,1,1,1,1,1,1,1,0,1,126757.1484375
0,1,0,1,0,0,0,1,0,1,0,1,113070.9765625
0,1,0,0,0,1,0,0,1,0,0,0,48013.87109375
1,0,0,1,1,0,1,0,0,1,0,0,200221.890625
1,0,1,0,0,1,0,1,0,1,1,1,218918.46875
0,0,1,1,1,1,1,1,1,0,1,0,124415.3125
0,0,0,1,0,0,1,0,1,0,0,1,63766.7734375
0,0,1,0,1,1,1,1,0,0,1,0,83933.65625
0,0,0,1,1,0,0,0,0,1,1,1,68688.515625
0,0,0,0,1,1,0,1,0,1,0,1,79142.7421875
1,0,0,0,0,0,1,0,0,0,1,0,187997.59375
1,0,0,0,1,0,0,0,1,1,1,0,193700.65625
0,1,1,0,0,1,0,1,1,0,1,0,91858.890625
1,0,1,0,0,0,1,0,0,0,0,1,189894.296875
1,1,1,0,1,0,1,0,0,0,0,1,193468.53125
0,0,1,0,1,0,0,1,0,1,1,1,81531.953125
1,0,0,0,1,1,1,0,1,0,1,0,190769.484375
0,0,0,0,0,0,0,0,1,0,0,0,23911.634765625
1,1,1,1,1,1,1,0,0,1,0,0,209955.703125
0,0,0,1,1,1,0,1,1,0,1,1,123234.6484375
0,1,1,0,1,1,0,0,0,0,1,1,67653.5
0,0,1,0,1,0,0,1,0,0,1,0,76867.890625
0,0,0,0,1,1,1,0,0,0,0,1,37849.58984375
1,0,0,1,0,1,1,1,1,1,1,0,237109.203125
0,0,1,0,0,1,1,0,1,1,1,0,56591.7734375
0,0,1,0,0,0,1,1,1,0,1,0,80655.796875
1,1,0,0,1,0,1,1,0,1,0,0,208072.203125
0,0,0,0,0,1,1,0,0,1,0,1,39209.8046875
1,0,1,0,1,1,0,0,0,0,0,1,194208.4375
1,0,0,0,0,0,1,1,1,0,0,0,208775.265625
1,0,1,1,1,1,1,1,1,1,1,0,240260.875
1,0,0,0,1,0,0,0,1,1,0,0,188547.96875
0,0,1,0,1,1,0,1,0,0,0,1,83601.2890625
0,1,1,1,1,0,1,1,1,0,1,0,121999.9375
0,1,0,0,0,0,0,0,1,0,1,1,58644.46875
1,1,0,0,1,0,0,0,1,1,0,1,193329.28125
0,0,1,0,0,1,1,1,1,1,1,0,88402.6015625
1,1,0,0,0,1,1,0,1,0,1,0,194095.9375
0,1,1,0,0,1,0,1,1,1,0,0,89126.765625
0,0,0,1,1,1,0,1,0,0,0,0,113998.375
0,1,1,1,0,0,1,0,0,1,0,1,70086.53125
0,0,1,1,0,0,1,0,0,0,0,0,57693.91796875
0,1,1,0,1,1,0,0,1,1,0,1,64798.78125
1,0,1,0,0,1,0,1,1,0,0,0,212993.921875
1,0,0,0,0,0,1,1,0,0,1,1,209680.53125
0,0,1,1,0,1,1,1,0,1,0,0,118001.890625
0,0,1,0,0,1,1,0,1,1,1,1,62155.88671875
0,0,1,1,0,0,1,1,0,0,0,0,109353.0859375
1,1,1,1,1,1,1,1,1,0,0,0,239122.546875
1,0,0,0,1,1,0,0,0,1,0,1,189803.09375
0,0,0,0,0,0,1,1,0,0,1,0,68701.359375
0,1,1,0,0,0,1,0,0,0,0,0,46248.8125
1,0,0,0,1,0,1,0,0,0,1,0,188362.328125
0,1,0,1,1,1,0,1,1,1,1,0,125066.8359375
1,0,1,1,1,0,1,0,0,1,1,0,206094.6875
0,0,1,1,0,1,1,0,1,1,1,0,77668.765625
0,0,1,1,1,1,1,1,1,0,1,1,126947.4140625
1,0,1,1,1,0,0,1,0,1,0,1,234547.46875
1,1,0,1,0,1,1,0,0,1,0,1,208458.265625
0,0,1,0,0,0,1,0,0,0,1,0,41945.59765625
0,0,1,1,1,1,1,1,0,1,1,1,123680.25
1,1,1,1,0,1,1,0,1,1,1,1,214818.328125
1,0,0,0,1,0,0,0,0,0,1,0,188187.703125
1,1,0,1,1,1,1,1,0,0,0,0,236411.34375
0,1,1,0,0,0,1,1,0,0,0,0,77317.4765625
1,1,1,1,0,0,0,0,0,1,0,1,206595.09375
0,1,0,1,0,1,0,0,0,1,0,1,71645.421875
0,1,0,1,0,1,1,1,1,1,0,0,121204.609375
1,0,1,1,1,1,0,1,1,1,1,0,240036.75
0,1,1,1,1,0,0,0,0,1,0,0,67178.7734375
1,0,0,1,0,1,1,1,0,1,1,0,239207.921875
1,0,1,0,0,0,1,0,0,1,1,1,193572.28125
1,1,0,0,1,0,0,0,1,1,1,0,197732.4375
0,1,0,1,0,0,0,1,0,1,0,0,111062.078125
1,0,0,0,0,0,0,0,0,1,0,0,183093.765625
0,1,0,1,0,0,0,1,1,1,0,1,118428.609375
0,0,0,0,1,0,1,1,1,0,0,0,70635.7578125
0,0,0,0,1,0,1,0,0,1,0,0,19396.09765625
0,0,1,1,1,0,0,1,0,1,1,1,117040.296875
1,1,1,0,1,0,1,0,0,0,0,0,191113.84375
0,0,1,1,1,0,1,0,1,0,1,0,71903.375
1,0,0,1,1,0,0,0,0,0,1,1,205583.40625
1,0,0,1,1,1,1,0,0,1,0,1,206840.0625
1,0,1,1,1,0,1,0,1,0,0,1,207456.9375
1,1,1,0,0,0,1,0,0,1,0,0,190982.0
1,0,1,0,1,0,0,1,1,1,0,0,214571.125
1,1,1,1,0,1,0,0,0,1,0,0,209542.453125
0,1,1,1,1,1,1,1,0,1,0,1,123785.7265625
0,1,0,1,1,1,1,1,1,0,0,1,122655.5390625
0,1,1,1,1,1,1,0,1,0,1,0,83204.296875
1,1,0,1,0,1,0,0,1,0,0,0,205410.03125
0,0,1,1,1,1,1,1,1,0,0,1,124221.984375
0,1,0,0,0,0,0,0,0,1,0,1,44249.3046875
1,1,1,1,0,1,0,1,1,0,1,1,241650.5
1,1,1,0,1,1,0,0,0,0,1,1,201561.8125
0,0,1,1,0,1,0,1,0,0,1,1,122177.625
1,0,0,1,1,0,0,1,1,1,1,1,239041.84375
1,0,0,1,0,1,1,0,0,1,0,0,204645.46875
1,0,0,1,0,1,1,1,1,1,0,1,237163.25
1,0,0,1,0,0,1,1,0,1,1,1,233888.90625
0,1,1,1,0,0,0,1,0,0,0,0,113446.4609375
1,0,0,1,0,1,0,0,0,0,1,1,209312.9375
0,1,1,1,1,1,0,0,0,1,0,1,77165.609375
1,1,1,1,0,0,1,1,1,0,1,1,241539.59375
1,0,0,1,0,1,0,1,1,0,0,1,236046.328125
0,1,0,0,0,0,0,0,1,1,0,1,50652.7265625
0,0,0,0,0,0,0,1,0,0,0,1,66385.296875
1,1,0,1,1,0,0,0,1,0,0,1,206303.390625
1,1,1,0,0,0,1,0,0,0,0,0,190790.28125
1,0,0,1,0,0,0,1,0,0,0,1,231621.421875
1,1,0,1,1,1,1,0,1,0,1,0,209369.234375
0,0,1,1,0,0,1,1,1,1,1,0,121740.328125
1,1,1,1,1,0,1,0,0,1,0,0,205168.84375
0,1,0,1,0,1,0,0,1,1,1,1,82461.6484375
0,1,0,1,0,0,0,1,1,0,0,0,114066.625
0,1,1,1,0,1,1,1,0,0,0,0,119651.5390625
1,0,0,0,0,0,0,0,0,0,0,1,185185.03125
1,1,0,1,0,0,0,1,1,0,1,0,238295.84375
1,0,0,0,0,0,0,0,1,0,0,1,188282.953125
1,0,1,0,0,1,1,0,1,0,0,1,194126.296875
1,1,0,1,0,1,1,1,1,0,1,0,238228.125
1,1,1,0,1,0,1,0,0,0,1,0,195549.828125
1,1,0,0,1,0,0,1,1,0,0,1,211614.203125
0,0,1,1,0,0,1,1,0,1,0,1,114164.3359375
0,1,0,1,0,0,1,0,0,0,0,1,63037.9453125
1,1,1,0,1,1,1,1,0,1,1,0,219567.21875
1,1,0,0,0,1,1,1,1,1,1,0,214134.5
1,1,0,0,0,1,1,1,1,1,1,1,216034.59375
0,1,0,1,1,1,1,0,1,0,0,0,72102.8515625
1,1,1,0,0,0,0,0,0,1,0,0,190786.890625
0,1,1,0,1,1,0,1,0,1,1,1,92983.3671875
0,0,1,1,0,1,1,1,1,0,0,1,122543.671875
0,0,1,0,1,0,1,1,1,0,0,0,77995.2734375
0,0,0,0,1,1,0,0,0,1,0,0,31107.05078125
1,0,1,1,0,1,1,1,1,1,0,1,240241.125
0,1,0,1,0,0,1,1,1,0,1,1,120264.25
0,1,0,0,1,0,0,0,0,1,0,1,45735.7578125
0,1,1,1,0,0,1,1,1,1,1,0,124275.234375
1,0,0,1,0,1,0,0,0,1,0,1,206362.546875
0,1,0,0,1,0,1,0,1,0,1,0,54269.25
1,1,0,1,1,0,0,0,0,0,1,1,208038.96875
0,0,1,1,1,1,0,1,0,1,0,1,121336.7265625
0,0,0,1,1,0,1,1,1,0,0,1,114743.953125
0,0,0,0,1,0,1,0,0,0,0,1,27495.43359375
0,0,1,0,0,1,0,0,0,0,0,0,38541.11328125
1,1,1,1,1,0,1,1,1,1,0,0,238729.203125
1,0,1,0,1,1,0,1,0,1,0,1,216528.03125
0,1,1,1,1,1,1,0,0,0,0,0,72695.6171875
0,1,0,0,1,0,1,1,0,0,0,0,72000.8984375
1,1,0,0,0,0,1,0,0,1,1,1,193619.5
1,1,0,1,0,0,1,1,0,0,1,0,235176.078125
1,0,0,0,0,0,1,1,1,1,1,1,214533.078125
1,0,1,1,0,1,0,0,1,1,0,1,209890.328125
1,0,0,1,1,1,0,1,0,1,0,1,237186.203125
0,1,1,0,1,0,0,0,1,1,0,1,60655.13671875
0,0,0,1,1,1,0,0,1,1,0,0,69536.046875
1,0,0,1,0,0,0,1,1,1,0,0,234801.078125
0,1,0,1,1,1,0,0,0,1,1,1,79753.1015625
0,1,1,0,1,1,0,1,1,1,0,0,90843.6015625
1,1,0,0,0,1,0,1,1,1,0,0,211561.171875
0,1,0,0,1,1,1,1,1,0,1,1,91535.0546875
0,1,0,1,0,1,1,0,0,0,0,0,66222.6328125
0,1,1,1,0,0,0,0,1,1,1,0,79908.234375
1,0,0,0,1,0,1,1,1,0,0,0,209127.90625
1,0,0,1,0,0,0,0,1,0,1,1,209159.125
0,1,1,1,0,1,1,0,0,0,1,1,81588.4609375
1,0,1,0,0,0,1,0,1,0,1,0,195847.03125
1,1,0,0,1,0,0,1,0,1,1,0,210563.078125
1,0,0,0,0,0,0,1,1,1,0,1,211042.34375
0,1,0,1,0,0,1,0,0,1,1,1,73074.609375
0,0,0,1,0,1,0,0,0,1,1,0,70015.859375
0,1,1,0,1,0,1,1,1,1,0,1,88211.2890625
0,0,0,0,0,0,1,0,1,0,0,1,33942.8984375
1,1,1,0,1,1,1,1,1,0,0,0,215458.203125
1,0,0,0,1,1,1,0,1,1,0,0,187506.0
0,1,1,1,0,0,1,1,1,1,0,0,120572.171875
0,0,1,1,1,1,0,0,0,0,1,0,72341.96875
0,1,0,0,0,0,1,1,1,0,0,0,74997.109375
0,1,0,1,0,0,1,0,0,1,1,0,68861.046875
0,0,1,0,0,1,0,0,0,0,1,0,47658.7109375
1,0,0,1,1,0,0,1,1,0,0,0,233486.203125
1,0,0,0,0,1,1,1,0,1,1,0,213455.15625
0,1,0,1,0,0,0,0,1,1,1,1,79736.703125
0,0,1,0,1,1,1,1,1,0,1,0,88814.21875
1,0,1,0,1,1,1,0,0,1,0,1,194705.515625
0,0,1,0,1,0,0,0,1,0,1,1,56062.69921875
0,1,1,0,1,1,0,1,1,0,0,0,90076.9140625
1,1,1,0,0,1,1,1,0,0,1,0,217499.40625
1,0,0,1,1,0,1,1,1,0,1,1,237740.28125
1,1,1,0,0,1,1,0,0,1,0,1,197062.9375
1,1,0,1,0,0,0,0,0,0,1,1,207762.984375
0,0,1,1,1,1,0,1,1,1,0,1,124971.8515625
1,1,1,0,0,0,0,1,1,0,1,0,218524.0
1,0,0,0,0,0,1,1,1,1,0,1,211177.453125
1,0,0,0,0,1,0,1,0,1,1,0,213285.375
0,0,0,1,0,0,0,1,1,0,0,1,113110.75
1,0,1,1,1,1,1,1,0,1,1,0,242048.96875
1,0,1,0,1,1,0,1,1,0,1,1,216839.828125
0,1,0,1,1,1,0,0,0,0,0,1,71031.890625
0,1,0,0,0,0,0,1,1,0,0,0,74511.578125
1,1,0,1,0,0,0,0,0,1,1,0,205696.65625
1,1,0,0,1,1,1,0,1,0,0,0,189962.5625
0,0,1,0,0,1,0,1,0,0,0,1,81858.4765625
0,1,0,0,0,0,1,0,1,1,0,0,45153.65625
0,0,1,0,0,1,0,0,0,0,0,1,46754.19921875
1,0,1,1,0,1,1,0,1,0,0,0,206614.828125
1,1,1,0,1,0,0,1,1,1,0,0,216407.078125
1,0,0,0,1,1,1,1,0,0,0,0,209546.359375
0,1,1,0,0,1,1,0,0,0,0,0,52154.875
0,0,1,0,0,1,0,0,1,1,1,0,56166.20703125
1,1,0,1,1,0,1,0,0,1,1,1,208021.421875
1,0,1,0,1,0,1,0,0,0,1,0,192365.828125
0,1,0,0,0,1,1,1,0,1,1,0,83565.1015625
1,1,1,1,1,1,0,0,1,0,1,1,214155.921875
0,0,0,1,1,0,0,0,1,1,0,1,68623.203125
0,0,0,0,0,1,0,1,0,1,0,0,73518.140625
1,0,1,1,0,1,1,1,0,0,0,0,238253.34375
1,0,1,0,1,0,1,0,0,1,1,1,193993.453125
1,0,1,1,0,1,0,0,1,1,0,0,207452.765625
1,0,0,1,0,0,0,0,1,1,1,1,210739.34375
0,1,1,0,0,0,1,0,0,0,1,1,62204.3671875
0,1,0,0,1,0,0,0,0,0,1,0,47287.0546875
1,1,1,1,1,1,1,0,1,1,0,0,209769.421875
0,0,0,0,1,1,0,0,1,0,1,1,55590.7578125
0,1,0,1,1,1,1,0,1,1,0,1,76760.015625
0,0,0,0,1,1,1,0,0,1,1,1,51773.453125
1,0,1,1,0,1,0,1,0,0,1,1,241462.03125
1,1,1,0,1,1,0,0,1,0,0,0,194451.109375
1,1,1,0,0,1,0,0,0,1,0,0,194531.890625
1,0,1,1,0,0,0,0,0,1,1,0,205587.828125
0,1,1,1,1,0,0,0,0,0,0,0,66184.546875
0,0,1,0,0,0,0,1,0,0,1,1,79324.9453125
0,0,1,1,1,0,0,1,0,0,1,0,114443.015625
1,0,1,0,1,0,1,0,1,0,0,0,191865.59375
0,1,0,0,0,0,0,0,1,0,0,1,47333.5390625
1,0,1,0,1,1,0,0,1,1,1,0,195107.453125
0,1,1,1,0,1,1,0,1,1,1,0,83193.609375
1,0,1,0,0,1,0,1,1,1,1,0,215471.296875
1,1,1,0,0,0,1,0,1,0,1,1,201321.03125
1,0,0,0,0,0,1,1,1,0,1,1,213031.53125
0,1,0,0,0,1,0,1,1,1,0,0,83308.203125
0,1,0,1,0,0,0,1,1,0,0,1,115579.734375
1,1,1,0,0,1,0,1,0,0,0,1,217337.59375
0,1,0,1,1,1,0,1,1,0,1,1,125555.234375
0,1,0,0,0,0,0,0,1,0,0,0,40864.67578125
1,1,1,1,0,0,1,0,1,1,0,0,209657.234375
0,1,1,1,1,1,0,1,0,1,1,1,125681.0625
1,1,1,0,1,1,0,1,0,1,1,0,219332.171875
0,1,1,1,1,0,0,0,0,1,1,0,73654.515625
1,0,1,0,1,0,0,0,0,0,1,0,192162.21875
0,0,0,1,1,0,0,1,1,0,1,0,116259.9375
1,1,0,0,0,0,0,1,1,1,0,0,212411.15625
0,0,1,1,0,1,0,0,0,1,1,0,72436.734375
0,0,0,1,1,1,0,1,0,0,1,1,120783.953125
1,0,1,0,1,1,1,1,1,1,0,0,214515.921875
0,1,1,1,1,0,0,1,1,0,1,1,122980.640625
0,1,0,0,1,1,0,1,0,1,0,0,80624.9765625
0,1,0,0,1,1,1,1,1,1,1,0,89691.859375
1,1,1,1,1,0,1,0,1,1,0,0,209877.65625
0,1,0,1,1,0,0,1,0,1,0,0,112377.0625
0,1,1,1,1,0,1,0,1,0,0,1,74845.0234375
1,1,0,0,1,1,0,0,0,1,1,0,195532.5
1,0,1,1,0,0,1,1,1,0,1,1,240132.421875
0,1,1,1,1,0,1,0,0,1,1,1,77569.3828125
1,0,0,1,0,1,1,1,0,0,0,0,235028.40625
0,1,0,0,1,0,0,0,1,0,0,1,48823.40234375
0,1,1,1,1,0,0,1,0,0,0,1,116821.6015625
0,1,1,1,1,1,0,1,0,1,1,0,123442.421875
0,1,1,1,0,0,1,1,0,1,0,1,116458.8125
0,1,1,1,0,0,1,1,0,1,1,1,118808.3984375
1,0,1,0,0,1,0,0,1,1,0,1,194525.953125
0,1,1,0,1,0,1,1,1,0,1,0,87633.078125
1,1,0,0,1,1,0,1,0,1,0,1,213803.78125
0,1,0,0,1,0,0,0,1,1,1,1,62828.82421875
1,0,1,1,0,0,0,0,1,1,0,1,208197.53125
1,1,0,1,0,1,1,0,0,1,1,1,213595.046875
1,1,0,0,1,0,1,1,0,0,1,0,211124.90625
0,0,1,1,0,1,1,1,1,1,0,1,123843.3359375
0,1,1,1,1,0,0,0,1,1,0,0,74167.734375
0,0,1,1,1,1,1,1,1,1,1,0,125292.4765625
1,1,0,0,0,0,0,1,1,0,1,0,214483.84375
0,0,1,0,1,0,1,0,1,0,1,1,56398.89453125
0,1,1,0,0,1,1,0,0,0,0,1,58831.48828125
1,1,1,0,1,1,1,0,0,0,1,0,198080.609375
1,1,1,0,1,1,1,0,0,1,0,0,195090.03125
0,1,0,0,1,1,0,0,1,0,1,1,66320.8671875
1,0,1,1,0,1,0,0,1,0,1,0,208913.015625
0,0,0,1,0,0,1,1,0,0,0,0,104036.234375
0,0,0,1,0,0,0,0,0,0,0,0,50360.15234375
0,0,1,1,0,0,1,0,1,0,1,0,70843.2109375
0,0,0,1,1,0,0,1,1,0,0,1,114486.734375
1,1,1,0,1,0,0,1,1,0,1,1,219474.0
1,1,1,0,0,0,1,0,0,1,1,0,194431.671875
1,0,1,1,1,0,1,0,1,0,0,0,206525.53125
1,0,1,1,0,1,0,0,0,0,0,0,206881.84375
1,0,1,1,1,1,1,0,1,0,1,0,209444.78125
0,0,0,1,1,0,0,0,1,0,1,1,72430.203125
1,1,1,0,1,0,1,1,0,1,1,1,215676.328125
0,1,1,0,1,0,0,1,0,1,0,1,82766.25
1,1,1,0,1,0,0,1,1,0,1,0,218729.546875
0,0,0,1,1,1,1,1,1,1,0,0,120068.015625
0,0,0,1,0,0,1,1,1,0,1,1,117655.0859375
1,0,0,1,1,1,0,0,1,0,0,0,203778.03125
0,0,1,1,0,0,0,0,0,0,0,0,57199.17578125
0,1,0,0,1,1,0,1,0,1,1,0,84546.015625
0,1,1,0,0,0,0,0,1,1,1,0,63703.15625
0,0,1,0,0,0,1,0,1,0,1,1,55226.2421875
0,0,0,1,1,0,1,1,0,0,1,1,114019.625
1,1,1,0,0,0,0,1,0,1,1,1,215130.625
1,0,0,0,1,0,1,0,0,1,0,1,186151.21875
0,0,1,0,0,1,0,1,0,0,1,1,86386.0859375
1,0,1,1,1,0,1,1,1,0,0,0,236663.203125
0,0,1,0,1,1,1,1,0,0,0,1,84072.265625
1,0,1,1,1,0,0,1,1,0,0,1,237039.71875
0,0,1,0,1,0,0,0,0,1,1,1,53722.35546875
1,0,0,0,1,1,0,0,1,0,0,0,186711.8125
1,1,1,0,0,0,1,0,0,1,1,1,197107.09375
1,0,0,1,0,0,1,1,0,1,1,0,233116.71875
1,1,0,1,1,0,1,0,0,0,1,1,208213.734375
1,0,1,0,1,1,0,0,1,1,1,1,198315.046875
1,1,0,0,1,0,1,1,1,0,1,1,215560.75
0,0,0,0,0,1,1,0,0,0,1,1,47696.453125
1,0,1,0,0,1,0,0,1,0,0,0,190918.78125
1,1,1,1,1,1,0,0,0,1,1,0,213732.59375
1,0,0,1,1,1,1,1,1,0,0,0,234988.578125
1,0,1,1,0,0,0,1,1,0,1,1,239953.15625
1,1,1,0,1,1,1,1,0,1,0,1,218089.5
1,1,1,1,1,1,0,0,0,0,0,1,211345.953125
0,1,1,0,0,1,0,0,1,1,0,0,58383.26953125
1,0,0,1,0,1,1,0,0,1,0,1,206503.609375
0,0,0,0,0,0,1,1,0,0,0,1,66784.953125
1,1,1,0,1,0,0,0,0,0,1,0,195346.59375
1,0,1,1,0,1,0,1,1,1,1,1,241405.90625
0,0,0,1,0,1,0,1,1,0,0,0,116071.140625
1,0,1,0,0,0,1,0,0,0,1,1,193958.390625
1,0,0,1,0,0,0,1,0,0,1,1,234439.078125
0,0,0,0,1,0,0,1,0,1,1,0,72441.328125
0,1,0,0,0,1,1,1,1,0,1,0,86661.046875
1,0,1,0,0,1,1,0,1,0,0,0,191060.546875
1,1,0,0,0,1,0,1,0,1,0,0,211996.421875
0,0,0,0,1,1,0,0,1,1,0,1,45869.50390625
0,0,0,0,0,0,0,1,0,0,1,1,73257.984375
0,0,1,1,0,1,0,1,0,1,1,1,122488.4375
1,0,0,1,1,1,0,1,1,1,0,1,237457.296875
0,0,0,1,1,1,0,0,1,1,1,1,79075.578125
1,0,1,1,1,0,0,1,1,0,1,0,239429.96875
0,1,0,0,1,0,1,0,1,1,1,1,63264.20703125
0,0,1,1,0,1,0,0,1,0,1,1,80663.796875
1,0,1,1,0,0,1,0,1,0,0,0,206246.96875
1,1,0,1,0,1,0,0,1,0,0,1,207886.59375
0,0,0,0,0,0,1,0,0,1,1,0,35364.765625
1,1,1,1,0,1,0,1,1,1,0,1,241048.171875
1,0,0,0,0,1,1,1,1,0,0,1,210631.453125
1,1,1,1,0,0,1,0,1,0,0,0,208438.671875
0,0,1,0,1,1,1,1,0,0,0,0,80619.609375
0,1,1,0,1,0,0,0,1,0,1,1,67665.359375
1,0,0,1,1,0,0,1,1,1,0,0,234942.375
1,0,0,1,0,0,0,1,1,0,0,0,233282.421875
0,1,0,0,0,0,1,1,1,0,1,0,80542.234375
