/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,1,0,0,1,1,1,0,1,0,1,1,67059.296875
0,0,0,0,1,1,0,0,0,1,0,1,40600.8515625
0,0,0,0,0,0,0,1,0,0,0,0,55944.1484375
1,1,0,1,1,1,1,1,1,1,0,1,237216.5
0,0,0,0,0,0,0,0,0,0,1,0,28892.12109375
1,0,0,0,0,0,0,0,1,0,1,1,193840.78125
0,0,1,0,0,1,1,1,1,0,0,1,85724.9765625
0,1,1,0,1,1,0,0,0,0,1,1,69094.171875
0,0,1,0,0,0,0,0,0,1,0,0,32935.15234375
1,0,1,0,1,1,1,1,1,1,0,1,215291.71875
0,0,0,0,0,0,0,1,0,0,0,1,66517.921875
1,0,1,1,1,1,0,1,0,1,1,1,241657.71875
0,0,0,1,0,0,1,0,0,1,1,0,62713.29296875
0,1,0,0,0,0,1,1,1,1,1,1,85173.2578125
0,1,1,0,0,0,1,0,0,1,0,0,48719.1015625
1,1,1,1,1,0,0,1,0,1,1,1,237998.40625
0,1,1,0,0,0,0,0,0,0,0,0,45422.1640625
0,0,0,1,0,1,1,0,0,0,0,1,63117.98046875
1,0,1,1,0,0,0,1,0,1,0,1,233712.15625
1,0,0,1,1,1,1,1,0,1,0,0,235113.203125
0,1,0,1,0,1,0,1,0,0,0,0,115823.3515625
0,0,0,0,0,0,1,1,0,0,0,0,57778.4921875
1,0,1,1,1,0,0,1,0,0,1,0,236297.78125
1,0,0,1,1,1,0,1,1,1,0,1,235871.125
0,1,0,1,1,1,0,0,1,1,0,0,73416.1015625
0,1,1,1,1,1,1,1,0,1,1,1,126997.078125
0,1,0,0,1,0,1,1,0,0,1,0,76712.453125
0,0,0,1,1,1,1,1,0,1,1,1,122474.359375
1,1,1,0,0,1,1,1,1,1,1,1,218332.90625
0,1,0,0,1,1,0,1,0,1,0,1,83094.203125
0,1,1,1,1,1,1,0,1,1,0,1,81381.53125
1,0,0,1,1,0,0,1,0,1,1,1,234607.046875
1,0,1,0,1,1,0,0,1,1,0,0,190535.90625
0,0,1,1,1,0,1,0,0,0,1,0,65734.484375
0,0,0,0,0,0,1,0,0,0,0,0,1834.3424072265625
0,0,0,1,1,0,1,1,1,0,0,1,114929.1015625
0,1,1,1,1,1,1,0,1,1,0,0,78728.34375
0,1,1,1,1,0,1,1,1,1,1,1,125157.1640625
0,0,0,0,1,0,0,0,1,0,1,0,39232.1328125
0,1,0,1,0,1,1,1,0,1,1,1,123973.390625
1,1,1,1,0,1,1,1,1,0,1,1,241077.46875
1,1,1,0,0,1,0,0,0,0,0,0,194103.203125
1,1,0,0,0,0,0,0,1,1,0,1,191876.65625
0,1,1,1,1,1,1,1,1,1,1,1,130735.515625
0,1,1,1,1,1,0,1,0,1,0,0,122724.6015625
0,0,1,1,0,1,0,1,1,1,1,0,124296.765625
1,1,1,1,0,1,0,1,1,1,0,1,239485.296875
0,1,1,1,0,1,0,0,0,1,1,1,82538.765625
1,1,1,1,1,0,1,1,1,0,1,1,241551.25
0,0,0,0,0,0,0,0,1,0,0,0,22856.33203125
0,0,0,0,0,0,0,0,1,0,1,0,38040.33984375
0,1,0,1,1,1,0,1,0,1,0,1,120567.453125
1,1,1,1,1,1,1,1,1,0,1,0,240364.625
1,1,0,1,1,1,1,1,0,1,1,0,239212.953125
1,1,1,1,1,1,0,0,1,1,1,1,213360.5
1,0,1,1,1,1,0,1,1,1,1,1,240312.203125
1,1,1,1,1,1,1,1,1,1,0,1,240131.875
1,0,0,1,0,0,1,0,0,0,0,0,199050.8125
1,0,0,1,0,1,1,1,0,0,1,1,239244.34375
1,1,1,1,1,1,1,1,1,1,0,0,238038.75
0,0,1,0,1,1,1,1,0,0,0,0,80639.828125
1,0,1,0,0,1,0,0,0,0,0,0,191010.96875
0,0,1,0,0,0,0,0,0,0,0,0,29074.52734375
0,1,0,0,0,1,0,0,0,0,1,0,54108.9453125
0,1,1,1,1,1,0,1,1,1,0,1,126541.125
0,0,1,0,0,1,0,0,0,1,0,1,49464.15234375
0,1,0,1,1,0,1,0,0,0,1,1,71315.6015625
0,1,0,1,0,1,1,1,1,1,1,0,124773.9765625
0,1,0,1,0,0,0,0,1,0,1,0,71524.53125
0,1,1,1,0,1,0,1,1,1,0,1,125241.625
1,1,0,0,0,0,1,1,0,0,0,0,207096.640625
0,1,1,1,1,1,0,1,0,1,1,1,126586.640625
1,1,0,1,0,0,1,0,0,0,0,1,202798.53125
1,1,1,1,0,1,1,1,1,1,1,1,241190.625
0,0,0,1,0,1,0,0,1,0,1,0,71255.7265625
1,1,0,1,1,0,0,1,1,0,0,0,236685.5
0,0,0,0,0,0,0,1,1,1,0,0,72063.1875
1,1,1,1,0,0,1,1,1,1,1,0,241125.53125
1,0,1,1,0,1,0,1,1,0,1,1,239451.875
0,1,1,1,1,1,1,1,1,1,0,1,127033.5859375
1,1,1,1,1,1,0,1,1,1,1,1,241460.453125
0,0,0,0,0,0,0,0,0,0,1,1,39035.24609375
1,0,0,1,0,1,0,0,1,0,1,0,205372.15625
1,1,1,1,1,1,1,0,1,1,1,1,213541.96875
1,1,0,0,0,1,1,0,0,0,1,1,196450.28125
1,0,1,1,0,1,1,0,0,1,1,0,209464.71875
1,0,1,1,1,1,0,0,1,1,0,1,208632.703125
0,0,1,1,1,0,1,1,0,1,0,0,113924.0390625
1,1,1,1,1,1,1,0,1,1,0,0,207856.90625
1,1,0,0,0,1,0,1,0,1,0,1,212375.421875
1,1,1,0,1,1,1,1,0,1,1,1,219823.15625
0,0,0,1,1,1,1,0,0,0,1,1,71890.1484375
0,0,0,0,0,1,0,0,0,0,0,0,26061.43359375
1,1,0,1,1,0,1,1,1,1,0,0,236071.15625
0,1,0,0,1,0,0,0,0,1,0,1,46021.12109375
0,0,0,1,0,1,0,1,0,0,0,0,111798.9140625
1,1,1,1,1,0,1,1,0,1,1,1,238193.15625
1,0,0,0,1,0,0,0,0,0,0,1,185200.28125
1,1,1,1,1,1,1,1,0,1,1,1,242874.796875
0,0,1,0,0,1,0,1,0,0,1,0,82063.2890625
0,0,0,0,0,0,0,0,0,0,0,1,24730.42578125
1,0,1,1,1,1,1,1,1,1,0,1,239043.921875
0,1,1,0,1,0,1,0,1,1,0,0,55666.73046875
0,0,0,1,0,0,0,0,1,0,0,0,58445.4609375
0,0,0,0,0,0,0,1,0,1,0,0,63751.1875
1,1,0,0,0,1,0,0,0,0,1,1,196305.140625
1,0,1,1,1,1,1,1,1,0,1,1,240108.15625
0,1,1,1,0,0,0,0,0,0,1,0,69809.7421875
1,1,1,1,0,1,1,1,0,1,0,1,239789.453125
1,1,1,1,1,1,0,1,0,1,1,0,240985.96875
0,1,0,0,0,0,1,0,1,0,0,0,41071.4296875
0,0,1,1,0,1,1,1,1,0,1,0,122658.328125
1,1,0,0,0,0,1,1,0,0,1,0,210395.84375
1,0,1,0,1,1,1,0,1,0,1,0,194226.375
1,1,1,1,0,1,1,0,1,1,0,0,207413.09375
0,1,0,1,0,1,0,0,0,0,1,0,71872.0625
0,0,1,0,1,1,1,1,0,1,1,0,85755.265625
0,1,0,0,1,1,0,0,1,0,1,1,66640.3984375
1,0,1,1,0,1,1,1,0,0,1,1,241581.59375
0,0,0,1,0,0,0,1,0,0,0,0,104402.1171875
0,0,1,1,1,0,0,1,1,0,0,0,115846.25
1,1,1,1,1,1,0,0,1,1,0,0,207655.84375
1,1,1,1,1,0,1,1,1,1,0,1,238445.453125
1,0,1,1,0,0,1,0,0,0,0,1,203662.140625
1,0,0,0,0,0,0,0,0,0,0,0,182204.203125
1,1,1,1,0,0,0,1,1,1,1,1,241297.125
0,0,0,1,0,1,0,1,1,1,1,1,124486.8515625
0,1,0,1,1,1,1,1,0,1,0,1,120971.6015625
1,0,0,0,0,0,0,0,1,0,0,0,187696.46875
0,1,0,1,1,1,0,1,0,0,0,1,118599.2734375
1,1,1,0,1,1,1,1,1,1,1,1,218813.078125
0,0,1,1,0,0,1,0,0,0,0,1,62926.53125
1,0,1,1,1,1,1,1,0,0,1,0,240464.375
0,0,0,0,0,1,0,0,0,1,0,0,30898.56640625
1,1,1,1,1,1,1,1,0,1,0,1,240264.25
1,1,0,0,0,0,0,0,0,1,0,1,187772.15625
1,0,1,0,0,0,1,0,0,1,0,1,189038.71875
1,1,0,1,1,1,1,0,0,0,0,1,207765.28125
0,0,0,0,1,0,0,1,0,0,0,1,68601.484375
0,1,0,1,1,1,1,1,1,1,1,1,127938.765625
0,0,1,0,1,0,0,1,0,0,0,0,72200.0703125
0,1,0,0,1,0,1,0,0,0,0,1,43943.28515625
0,1,0,0,0,0,1,0,0,1,1,0,49222.82421875
1,0,1,1,1,1,1,1,1,1,1,1,240504.90625
0,0,1,1,0,0,0,1,0,1,0,0,111673.140625
0,0,1,1,0,0,0,0,0,0,1,0,63842.3671875
1,1,1,1,0,1,0,0,1,1,1,1,212901.21875
1,1,0,1,1,1,1,1,1,0,1,1,239145.125
0,0,0,0,1,0,0,0,0,0,0,1,26814.0
0,0,0,0,0,0,0,0,1,0,0,1,32782.17578125
1,1,0,1,0,0,0,0,0,1,0,1,202480.34375
0,0,0,0,0,0,0,0,0,1,0,0,16247.044921875
1,1,1,0,1,1,0,0,0,0,0,1,197279.75
1,1,0,0,1,0,0,1,0,0,1,1,211988.953125
0,0,1,1,1,1,0,1,0,1,1,1,124525.1015625
1,0,0,0,1,1,1,1,0,0,1,1,213869.90625
1,0,1,1,0,0,0,1,1,0,0,1,237942.96875
0,1,0,0,0,0,0,0,0,1,0,1,44480.7265625
1,0,1,1,0,1,1,1,1,0,0,1,239067.578125
0,1,0,0,1,1,1,1,0,1,0,0,81569.7421875
0,1,1,0,1,1,1,1,1,0,1,1,96755.921875
1,1,0,0,1,0,1,1,1,1,1,1,216386.65625
0,1,0,0,1,1,1,0,0,1,1,1,64012.7734375
1,0,1,1,0,0,0,0,0,1,0,1,203169.03125
1,1,1,0,0,0,0,0,0,0,0,1,192773.15625
0,1,0,0,0,1,0,1,0,1,1,1,87447.4609375
0,0,1,1,0,1,0,1,0,1,1,1,123426.5
0,1,1,0,0,0,0,1,1,0,1,0,85109.65625
0,0,0,0,0,0,1,0,0,1,0,0,16987.181640625
1,0,0,0,0,0,0,0,0,0,0,1,184771.28125
0,0,1,0,0,0,0,0,0,0,1,1,48984.3359375
1,0,0,0,0,0,1,1,1,1,0,0,209479.59375
0,0,0,0,1,1,1,0,0,0,1,0,41924.96875
1,0,0,1,0,0,0,0,0,0,0,1,200706.34375
0,1,0,0,1,0,0,0,0,0,1,1,53584.76953125
1,0,0,1,1,0,1,1,1,1,1,1,238351.375
0,0,1,0,0,0,0,1,1,1,0,0,78975.5703125
1,0,0,1,1,1,1,1,0,0,0,1,236966.171875
0,0,0,0,0,0,0,0,1,1,0,0,29401.79296875
0,0,0,0,0,0,1,0,0,0,1,0,29294.92578125
1,1,0,0,1,1,1,1,1,1,0,1,212466.578125
1,1,1,0,0,1,1,0,1,1,1,1,200411.796875
1,1,1,0,1,1,1,0,1,1,0,0,193874.328125
1,0,0,1,1,1,1,0,0,0,0,0,203699.25
0,1,1,0,1,1,1,0,1,1,1,1,76185.84375
1,0,0,1,1,0,1,0,0,0,1,0,203589.09375
0,1,0,1,0,1,1,0,0,1,1,1,79597.859375
0,0,1,1,0,1,1,1,1,1,0,0,121765.25
0,1,0,0,0,0,0,0,0,1,0,0,36074.12890625
1,0,1,1,1,0,0,0,1,1,0,0,206302.203125
0,1,1,0,1,1,1,1,0,0,0,1,88642.90625
0,0,0,1,0,1,1,0,0,0,0,0,59263.23828125
0,0,1,0,0,0,0,1,1,0,1,0,79977.59375
0,0,0,0,1,1,0,0,0,0,0,0,28433.0625
1,1,1,0,0,0,1,0,1,0,1,1,200981.890625
0,0,0,1,0,0,0,0,0,1,1,1,68676.71875
1,1,1,0,1,1,1,0,1,1,1,1,200891.984375
0,0,0,0,1,0,0,0,1,0,1,1,46173.6796875
0,1,1,1,0,1,1,1,1,1,1,1,129642.671875
0,1,1,0,1,0,0,0,1,1,1,1,68955.828125
0,0,0,1,0,1,0,0,0,0,0,0,58809.8984375
0,0,0,0,0,0,1,0,0,0,0,1,25152.1875
0,0,1,1,0,0,1,1,0,1,1,0,114853.8984375
0,0,0,1,1,0,1,0,0,0,1,1,66108.75
0,0,1,1,0,1,0,0,0,0,0,1,68009.2890625
1,0,1,1,1,0,0,1,1,1,1,0,239678.40625
0,0,1,0,0,0,0,0,0,0,0,1,39808.41015625
1,0,0,0,1,1,1,1,1,1,1,1,212396.703125
0,1,1,1,0,1,1,0,1,1,1,1,87264.3828125
1,0,0,0,0,1,1,0,0,0,0,0,186136.453125
1,1,0,0,1,0,1,1,0,0,0,0,207445.03125
1,0,0,0,1,0,0,0,0,0,0,0,182582.140625
1,0,0,1,1,0,1,1,1,1,1,0,238246.0
1,0,1,1,1,1,0,0,0,0,0,0,206947.171875
1,0,0,1,1,1,1,1,0,1,0,1,236408.84375
1,1,0,0,1,1,0,0,1,1,1,1,196771.21875
1,1,0,1,0,0,1,1,1,1,0,0,235949.78125
1,0,0,0,0,1,0,1,0,0,1,0,211700.90625
1,0,1,1,1,0,1,1,1,0,1,1,240495.078125
1,1,0,1,1,1,1,1,0,0,1,1,240530.421875
1,1,0,0,1,1,1,1,1,1,1,1,214871.65625
1,1,0,0,1,1,0,0,0,0,0,1,192244.109375
1,1,1,1,0,1,1,1,1,0,0,0,238135.75
1,0,0,0,1,0,1,1,1,1,1,1,213851.65625
0,0,1,1,1,0,0,1,0,0,1,0,115026.515625
0,1,0,0,0,1,1,1,0,0,1,0,82212.6953125
0,0,1,0,1,0,0,0,1,1,1,0,50930.0546875
1,1,1,0,1,1,0,1,0,1,1,1,219607.78125
0,0,1,0,1,1,0,1,1,0,1,1,91185.6171875
0,0,0,0,1,0,0,1,1,0,0,0,69568.9609375
1,1,0,0,0,0,0,0,1,1,1,1,197849.890625
1,0,1,0,1,1,1,0,1,0,1,1,197134.03125
1,0,0,0,1,0,0,0,0,1,0,1,184991.65625
1,0,1,0,1,0,1,1,1,1,0,0,214008.953125
0,1,1,1,1,1,1,1,0,1,1,0,125062.609375
0,1,0,0,1,0,1,1,1,0,0,1,78861.265625
1,0,1,1,0,1,0,1,1,1,1,1,239816.15625
0,0,0,1,0,0,1,0,0,0,1,0,59943.51171875
1,0,1,0,1,0,0,1,0,0,1,1,213621.328125
1,0,0,1,1,0,0,1,0,1,0,0,230519.25
0,1,1,0,1,1,1,1,1,1,1,1,98536.046875
0,0,1,0,1,0,1,1,0,0,0,0,72911.5625
0,1,0,1,0,0,1,1,1,1,0,0,117731.7109375
0,1,1,0,1,0,0,0,0,0,1,1,62538.5625
0,0,0,0,1,0,1,1,0,0,1,0,70334.8046875
0,0,0,1,0,0,0,0,1,1,0,0,62823.3359375
1,0,0,0,0,0,0,1,0,1,0,0,204728.15625
1,1,0,1,1,0,0,1,0,1,1,1,236152.59375
0,1,1,0,0,0,0,0,0,0,0,1,52941.64453125
0,1,1,0,0,1,0,1,1,1,1,1,96843.4140625
0,1,1,0,1,1,0,0,0,1,1,0,65255.5390625
0,1,0,0,1,1,0,0,0,1,1,0,57265.01171875
0,0,1,0,0,0,1,0,0,1,1,1,52860.6328125
0,0,1,1,1,1,0,0,0,1,0,1,72396.046875
0,0,1,1,1,0,0,1,1,0,1,0,118692.5234375
0,0,1,0,1,0,1,0,0,1,0,1,44159.30078125
0,1,0,1,1,0,0,1,0,1,0,1,115508.125
1,0,1,1,1,1,1,0,1,1,1,1,211487.578125
1,0,1,0,1,0,0,0,1,0,0,1,194182.984375
0,0,0,0,0,0,0,0,0,1,1,1,44460.6015625
0,0,0,0,0,0,0,1,0,0,1,0,68112.1796875
1,1,0,1,1,0,1,0,1,0,1,0,210858.96875
1,0,1,0,1,0,0,0,1,0,1,0,196272.765625
1,1,1,1,1,1,0,1,1,0,0,1,240413.046875
1,0,0,1,1,1,1,1,1,1,1,1,237690.828125
1,0,0,1,1,1,1,0,1,0,1,0,205809.015625
1,0,1,1,0,0,1,1,1,1,1,0,239669.15625
1,0,0,0,0,0,0,0,0,1,1,1,189470.4375
1,0,1,0,0,0,0,1,0,0,0,0,209649.578125
0,1,0,1,1,1,1,1,1,1,1,0,125628.7734375
0,1,0,1,1,1,1,0,1,0,1,1,81778.7734375
0,0,0,1,0,0,1,1,0,0,0,1,109482.890625
0,0,1,1,0,0,1,0,0,0,1,0,64146.0625
1,0,0,0,1,0,1,1,1,0,0,0,210568.0
1,1,1,0,1,0,1,1,1,1,1,1,219722.78125
0,0,0,0,1,0,0,1,1,0,0,1,73129.53125
0,0,1,1,0,0,0,1,1,1,1,1,121800.921875
0,1,0,0,0,1,1,0,0,1,0,1,51543.32421875
0,1,1,1,1,1,1,0,1,0,0,0,77381.7421875
1,0,1,1,1,1,0,0,1,0,0,1,209169.34375
1,1,1,1,1,1,0,1,1,1,1,0,239334.25
1,1,0,0,0,1,1,0,1,0,1,1,196027.328125
0,1,1,1,1,1,0,1,1,0,1,0,126667.9609375
0,1,1,0,1,0,1,1,1,0,0,1,85625.71875
1,0,0,1,0,0,0,0,0,1,0,0,198671.28125
0,0,0,1,1,1,0,0,1,1,0,0,68161.9765625
1,1,0,1,1,0,1,0,1,1,1,1,212306.953125
0,0,0,0,1,0,1,1,0,1,1,1,77476.8671875
0,1,1,0,0,1,0,1,1,0,1,1,94688.203125
0,1,1,1,1,1,0,1,1,0,0,1,124887.6015625
1,1,1,0,1,0,1,0,1,1,1,1,201199.453125
0,1,0,0,0,1,1,0,1,1,1,1,68527.21875
1,1,1,1,0,1,1,0,0,1,1,1,213939.421875
1,1,1,1,1,0,0,1,1,0,1,1,241432.0
0,1,0,1,1,1,1,1,1,1,0,1,124130.1484375
0,1,0,0,0,0,1,0,1,1,0,0,44286.1953125
1,1,0,0,0,0,0,1,1,1,1,0,215305.421875
0,0,1,1,0,0,0,0,0,0,0,0,57059.5546875
0,1,0,0,1,0,1,1,0,0,1,1,79751.0546875
1,0,0,0,0,0,1,0,1,0,0,0,187813.625
1,1,1,1,1,0,1,1,1,1,0,0,238372.046875
0,0,0,1,1,0,0,0,0,0,0,1,58767.34375
0,0,1,0,1,0,1,1,1,1,1,1,86897.28125
1,0,0,1,1,0,0,0,1,1,1,1,209486.25
0,1,0,1,0,0,0,0,0,1,1,0,67998.4140625
1,0,0,0,1,0,1,0,1,1,0,1,189211.65625
0,0,1,0,0,1,0,0,0,0,1,1,55987.375
0,0,0,0,1,1,0,0,0,0,0,1,37124.5546875
1,1,0,0,0,0,0,0,1,1,1,0,196331.96875
0,1,1,1,0,0,1,1,1,1,1,1,124254.765625
1,0,1,0,0,1,1,1,1,0,1,1,215990.921875
0,1,1,1,1,0,0,0,0,1,0,0,67168.78125
0,1,0,1,1,1,0,1,0,1,1,1,124561.1875
0,1,0,0,0,1,0,0,0,1,1,1,62300.19921875
0,0,0,0,0,0,0,0,0,1,0,1,29849.994140625
1,1,0,1,1,1,1,0,0,0,1,1,211430.046875
1,0,1,0,1,1,0,0,0,0,0,0,191311.515625
1,1,1,1,0,1,1,0,0,0,1,1,213927.46875
1,0,0,0,1,0,0,1,0,0,1,0,208328.734375
1,1,1,0,1,1,1,1,1,1,1,0,216442.171875
1,0,1,0,0,0,1,1,0,0,0,0,209839.203125
1,1,1,0,1,1,1,0,0,0,1,1,201047.84375
1,1,1,1,1,0,1,1,1,1,1,0,241286.46875
0,1,1,0,1,1,0,1,1,1,0,0,91520.703125
0,1,1,0,1,1,0,1,1,1,1,0,94982.2109375
1,0,0,1,1,1,1,1,1,0,0,1,236627.46875
0,1,1,1,1,1,0,1,0,0,0,0,121630.5234375
0,0,1,0,1,1,1,0,1,1,0,0,50745.44140625
1,0,0,1,1,1,1,1,1,1,1,0,235584.625
0,0,0,0,0,1,0,0,0,0,1,1,47436.67578125
0,0,0,0,1,0,1,0,0,0,0,0,7439.91796875
0,1,0,0,1,1,0,0,0,1,0,0,46778.9375
0,1,0,0,1,0,0,0,1,1,0,1,50798.6171875
1,1,0,0,0,0,0,0,0,0,0,0,185438.71875
0,1,0,0,0,0,0,0,0,0,0,0,32438.619140625
0,1,1,0,0,0,0,0,0,1,0,0,48035.5390625
0,1,1,1,0,0,0,0,0,0,0,0,64243.9375
0,0,1,1,0,1,1,1,0,0,0,0,116589.6484375
0,0,0,1,0,1,1,1,0,0,1,0,115916.578125
0,1,0,1,1,0,1,1,0,0,1,0,115529.6484375
0,1,1,0,0,0,1,0,0,0,0,1,53558.88671875
0,0,1,1,1,1,1,1,1,0,0,1,122958.875
1,1,1,1,1,0,0,1,0,1,0,0,234090.59375
1,0,1,0,0,1,0,0,0,0,0,1,193801.828125
0,1,0,0,0,0,0,0,0,0,1,0,45221.59375
1,0,0,1,1,1,0,1,1,1,0,0,233802.296875
1,1,0,1,1,1,1,0,1,1,1,1,211064.828125
0,1,1,1,1,1,1,1,1,0,1,1,128833.5390625
0,1,1,1,0,1,0,0,0,0,0,1,73867.1796875
0,0,0,1,0,0,0,0,0,0,1,0,59677.75
0,0,0,1,0,1,0,0,1,0,1,1,75501.1953125
0,1,1,0,1,1,0,1,0,1,0,0,87707.734375
0,0,0,0,1,1,0,0,0,1,1,1,52878.9453125
1,0,0,1,0,0,0,1,1,1,1,0,238002.171875
1,0,0,0,1,0,1,1,1,0,0,1,211305.796875
1,0,0,1,0,0,1,0,1,0,1,1,209338.5625
1,0,1,1,0,1,1,1,1,1,0,0,236472.25
1,0,1,1,1,0,1,1,0,1,1,0,234682.03125
0,0,0,1,1,0,0,0,0,0,0,0,52662.39453125
0,0,0,0,0,1,0,0,0,0,1,0,39876.64453125
0,1,1,0,1,0,0,0,1,1,1,0,63208.2265625
0,0,1,0,0,0,0,0,0,0,1,0,40994.6328125
0,1,0,0,1,1,1,1,1,1,1,0,90367.0
1,1,1,0,0,1,0,1,1,0,1,0,216643.34375
1,1,0,1,1,0,1,0,1,1,1,0,211461.453125
1,0,0,0,0,0,0,0,0,0,1,0,186815.6875
1,1,1,0,1,0,1,0,1,1,0,1,196318.734375
0,1,1,1,1,1,1,1,1,1,1,0,128409.078125
1,1,0,1,0,1,0,0,0,1,0,1,206880.71875
0,1,1,0,0,1,1,1,1,1,1,1,97270.421875
1,0,0,0,0,1,1,1,0,1,1,1,213494.671875
1,1,1,1,1,0,0,1,1,1,1,1,241474.5
1,0,0,0,1,0,0,1,0,1,1,1,209288.84375
1,0,1,1,0,0,0,0,0,0,0,0,201879.171875
1,0,0,0,0,1,1,1,0,0,0,1,210993.53125
0,1,1,0,1,1,1,1,1,0,1,0,93902.796875
0,0,0,0,0,0,1,1,1,0,1,1,77601.6484375
0,1,0,1,0,0,0,1,1,1,1,0,120222.2265625
1,0,0,1,1,1,1,0,1,1,0,1,205417.703125
0,1,0,0,0,0,0,0,0,0,0,1,41601.265625
0,0,0,1,1,0,1,0,0,0,0,1,59087.03125
1,1,1,1,0,0,1,0,0,0,0,1,206008.0
0,0,1,0,1,1,1,0,0,1,1,1,60795.1640625
0,1,0,1,1,1,0,0,1,0,1,0,77718.5546875
0,0,1,1,1,1,0,0,1,0,1,1,80413.3125
1,1,1,0,0,0,1,1,0,0,1,0,214245.875
0,1,0,0,0,1,1,0,1,1,0,0,52172.3671875
0,1,1,0,1,1,0,0,1,0,0,1,66284.203125
1,1,0,0,1,0,0,1,0,1,1,1,211977.375
0,1,1,0,0,0,1,1,0,1,1,0,82620.0
0,0,0,0,1,1,0,1,0,0,0,1,75470.296875
0,1,0,0,1,1,1,0,0,1,1,0,57732.8203125
1,1,1,0,1,1,1,0,0,0,0,1,197477.28125
1,1,1,0,1,0,1,0,0,0,1,1,197022.59375
0,0,1,0,1,1,1,0,0,1,0,0,45141.8828125
1,0,1,1,1,1,0,1,0,0,0,1,240000.78125
0,1,0,0,1,1,1,0,1,1,1,1,69723.0546875
0,1,0,0,0,1,1,0,0,1,1,0,56321.8203125
0,0,1,1,0,0,0,1,0,0,1,0,113541.046875
1,0,0,0,1,1,1,0,0,1,1,1,193736.65625
0,0,1,0,0,1,0,1,1,0,0,1,85364.5625
0,1,0,1,1,1,1,1,0,0,0,0,117687.1875
1,1,0,1,1,1,1,1,0,0,0,1,238087.40625
0,0,0,0,0,0,1,0,0,0,1,1,39325.22265625
1,1,1,1,1,1,0,0,0,1,0,1,210335.34375
0,0,1,0,1,0,0,0,0,0,0,0,31748.06640625
0,0,0,0,1,1,1,0,0,0,0,0,29000.51171875
0,1,0,1,0,0,0,0,0,0,0,1,62520.88671875
0,1,0,0,0,0,0,1,0,0,0,0,69228.2109375
1,0,1,1,1,0,1,1,1,1,0,1,237070.0
0,1,0,0,0,0,0,1,0,0,1,1,77767.0078125
0,1,0,0,1,0,0,1,1,0,1,0,80837.796875
1,0,0,0,0,1,0,1,0,1,1,1,213337.03125
0,1,0,1,1,0,1,1,1,1,1,0,121248.390625
0,1,0,1,1,0,1,0,0,1,0,0,62287.71875
